70442,'2019-3-13','2019-3-16',4,1,2'
70443,'2019-4-13','2019-4-27',1,2,0'
70444,'2019-5-10','2019-5-16',4,1,1'
70445,'2019-6-5','2019-6-18',3,0,0'
70446,'2019-7-4','2019-7-15',4,4,1'
70447,'2019-8-13','2019-8-24',4,3,2'
70448,'2019-9-13','2019-9-19',2,2,0'
70449,'2019-10-10','2019-10-20',3,2,2'
70450,'2019-11-10','2019-11-16',4,1,1'
70451,'2019-12-14','2019-12-18',3,2,1'
70452,'2019-1-10','2019-1-26',3,4,0'
70453,'2019-2-3','2019-2-21',1,3,0'
70454,'2019-3-14','2019-3-28',4,4,1'
70455,'2019-4-12','2019-4-26',1,1,1'
70456,'2019-5-3','2019-5-16',4,4,2'
70457,'2019-6-3','2019-6-19',1,2,1'
70458,'2019-7-5','2019-7-19',3,1,0'
70459,'2019-8-7','2019-8-18',4,3,0'
70460,'2019-9-1','2019-9-23',4,0,2'
70461,'2019-10-2','2019-10-20',4,3,2'
70462,'2019-11-4','2019-11-15',3,3,2'
70463,'2019-12-9','2019-12-19',4,1,0'
70464,'2019-1-8','2019-1-20',3,0,0'
70465,'2019-2-12','2019-2-24',1,1,0'
70466,'2019-3-2','2019-3-24',3,4,1'
70467,'2019-4-5','2019-4-27',2,1,1'
70468,'2019-5-10','2019-5-23',4,3,0'
70469,'2019-6-5','2019-6-17',2,1,1'
70470,'2019-7-10','2019-7-27',1,2,1'
70471,'2019-8-5','2019-8-27',3,0,0'
70472,'2019-9-8','2019-9-26',1,2,2'
70473,'2019-10-12','2019-10-26',2,4,2'
70474,'2019-11-4','2019-11-28',2,1,2'
70475,'2019-12-8','2019-12-25',3,2,0'
70476,'2019-1-8','2019-1-20',2,3,0'
70477,'2019-2-12','2019-2-24',1,0,0'
70478,'2019-3-13','2019-3-24',4,3,0'
70479,'2019-4-11','2019-4-22',1,1,1'
70480,'2019-5-6','2019-5-27',2,1,1'
70481,'2019-6-13','2019-6-26',2,1,2'
70482,'2019-7-14','2019-7-23',4,2,1'
70483,'2019-8-9','2019-8-23',4,2,1'
70484,'2019-9-2','2019-9-21',1,1,2'
70485,'2019-10-14','2019-10-27',4,4,0'
70486,'2019-11-14','2019-11-20',3,0,0'
70487,'2019-12-2','2019-12-21',2,1,2'
70488,'2019-1-4','2019-1-20',2,3,0'
70489,'2019-2-8','2019-2-16',1,3,1'
70490,'2019-3-2','2019-3-15',2,1,1'
70491,'2019-4-13','2019-4-15',4,2,0'
70492,'2019-5-6','2019-5-24',1,2,2'
70493,'2019-6-8','2019-6-22',2,3,1'
70494,'2019-7-13','2019-7-18',3,0,0'
70495,'2019-8-2','2019-8-16',3,2,0'
70496,'2019-9-6','2019-9-22',3,1,0'
70497,'2019-10-1','2019-10-18',3,2,2'
70498,'2019-11-11','2019-11-25',3,0,1'
70499,'2019-12-2','2019-12-24',3,4,2'
70500,'2019-1-5','2019-1-20',1,2,0'
70501,'2019-2-7','2019-2-23',3,1,2'
70502,'2019-3-3','2019-3-27',2,2,1'
70503,'2019-4-3','2019-4-21',4,2,1'
70504,'2019-5-3','2019-5-26',4,1,1'
70505,'2019-6-3','2019-6-18',3,2,2'
70506,'2019-7-9','2019-7-20',1,0,2'
70507,'2019-8-14','2019-8-18',2,1,0'
70508,'2019-9-6','2019-9-25',4,2,1'
70509,'2019-10-2','2019-10-20',1,4,2'
70510,'2019-11-14','2019-11-25',1,3,1'
70511,'2019-12-13','2019-12-21',4,4,0'
70512,'2019-1-5','2019-1-15',3,4,0'
70513,'2019-2-13','2019-2-26',1,2,0'
70514,'2019-3-10','2019-3-21',2,2,2'
70515,'2019-4-14','2019-4-25',3,2,1'
70516,'2019-5-5','2019-5-20',4,3,1'
70517,'2019-6-4','2019-6-15',1,1,0'
70518,'2019-7-14','2019-7-24',3,0,0'
70519,'2019-8-13','2019-8-28',3,1,0'
70520,'2019-9-8','2019-9-16',1,4,0'
70521,'2019-10-6','2019-10-23',3,0,2'
70522,'2019-11-6','2019-11-15',3,0,0'
70523,'2019-12-6','2019-12-20',4,3,1'
70524,'2019-1-10','2019-1-27',1,4,0'
70525,'2019-2-3','2019-2-24',1,0,2'
70526,'2019-3-7','2019-3-18',3,3,1'
70527,'2019-4-13','2019-4-15',3,3,0'
70528,'2019-5-11','2019-5-26',2,1,2'
70529,'2019-6-13','2019-6-18',1,3,2'
70530,'2019-7-8','2019-7-19',2,1,0'
70531,'2019-8-8','2019-8-21',1,3,0'
70532,'2019-9-6','2019-9-25',1,1,2'
70533,'2019-10-4','2019-10-25',4,3,2'
70534,'2019-11-13','2019-11-16',3,0,1'
70535,'2019-12-12','2019-12-19',2,4,2'
70536,'2019-1-14','2019-1-18',4,2,1'
70537,'2019-2-3','2019-2-16',1,1,0'
70538,'2019-3-1','2019-3-24',2,2,1'
70539,'2019-4-7','2019-4-20',3,4,0'
70540,'2019-5-11','2019-5-16',2,4,0'
70541,'2019-6-9','2019-6-15',2,4,0'
70542,'2019-7-10','2019-7-15',3,2,1'
70543,'2019-8-4','2019-8-15',3,3,0'
70544,'2019-9-5','2019-9-17',3,0,2'
70545,'2019-10-6','2019-10-19',1,2,1'
70546,'2019-11-4','2019-11-26',2,4,0'
70547,'2019-12-3','2019-12-16',3,0,0'
70548,'2019-1-11','2019-1-19',4,2,1'
70549,'2019-2-10','2019-2-24',3,2,0'
70550,'2019-3-8','2019-3-17',1,0,2'
70551,'2019-4-7','2019-4-27',1,2,0'
70552,'2019-5-2','2019-5-22',2,1,1'
70553,'2019-6-11','2019-6-23',1,2,1'
70554,'2019-7-14','2019-7-25',2,2,1'
70555,'2019-8-6','2019-8-17',3,4,0'
70556,'2019-9-12','2019-9-15',1,1,0'
70557,'2019-10-10','2019-10-21',3,3,0'
70558,'2019-11-7','2019-11-21',2,4,2'
70559,'2019-12-9','2019-12-24',1,4,2'
70560,'2019-1-9','2019-1-28',3,3,2'
70561,'2019-2-11','2019-2-25',2,4,2'
70562,'2019-3-5','2019-3-18',4,4,0'
70563,'2019-4-13','2019-4-15',2,1,0'
70564,'2019-5-5','2019-5-20',4,3,2'
70565,'2019-6-8','2019-6-16',4,4,0'
70566,'2019-7-7','2019-7-16',4,3,0'
70567,'2019-8-13','2019-8-22',3,4,1'
70568,'2019-9-12','2019-9-19',4,1,0'
70569,'2019-10-12','2019-10-26',1,4,0'
70570,'2019-11-1','2019-11-15',1,2,0'
70571,'2019-12-1','2019-12-23',4,0,2'
70572,'2019-1-10','2019-1-24',4,2,1'
70573,'2019-2-1','2019-2-27',4,2,2'
70574,'2019-3-6','2019-3-28',2,2,1'
70575,'2019-4-6','2019-4-20',4,1,0'
70576,'2019-5-6','2019-5-19',4,0,0'
70577,'2019-6-14','2019-6-16',1,4,0'
70578,'2019-7-11','2019-7-21',2,3,0'
70579,'2019-8-5','2019-8-25',4,2,1'
70580,'2019-9-11','2019-9-18',3,4,0'
70581,'2019-10-2','2019-10-21',3,3,1'
70582,'2019-11-14','2019-11-18',1,1,2'
70583,'2019-12-13','2019-12-17',4,0,1'
70584,'2019-1-8','2019-1-20',3,0,1'
70585,'2019-2-8','2019-2-28',4,4,2'
70586,'2019-3-5','2019-3-23',2,0,1'
70587,'2019-4-6','2019-4-27',4,0,2'
70588,'2019-5-7','2019-5-25',3,2,0'
70589,'2019-6-5','2019-6-17',4,2,1'
70590,'2019-7-14','2019-7-15',4,2,2'
70591,'2019-8-1','2019-8-21',2,1,0'
70592,'2019-9-10','2019-9-19',1,4,2'
70593,'2019-10-4','2019-10-27',3,1,1'
70594,'2019-11-14','2019-11-27',1,3,1'
70595,'2019-12-1','2019-12-16',2,2,0'
70596,'2019-1-1','2019-1-24',2,2,1'
70597,'2019-2-2','2019-2-28',4,0,0'
70598,'2019-3-12','2019-3-26',3,4,0'
70599,'2019-4-10','2019-4-22',1,1,1'
70600,'2019-5-1','2019-5-25',1,3,0'
70601,'2019-6-11','2019-6-26',2,3,2'
70602,'2019-7-6','2019-7-20',4,1,0'
70603,'2019-8-1','2019-8-17',2,2,2'
70604,'2019-9-6','2019-9-28',4,1,0'
70605,'2019-10-6','2019-10-18',3,4,0'
70606,'2019-11-10','2019-11-18',1,1,1'
70607,'2019-12-11','2019-12-15',1,0,1'
70608,'2019-1-11','2019-1-21',1,2,2'
70609,'2019-2-5','2019-2-26',3,1,0'
70610,'2019-3-5','2019-3-18',2,1,0'
70611,'2019-4-9','2019-4-27',4,1,2'
70612,'2019-5-12','2019-5-21',4,3,2'
70613,'2019-6-8','2019-6-17',3,3,1'
70614,'2019-7-5','2019-7-28',3,0,1'
70615,'2019-8-3','2019-8-15',3,4,2'
70616,'2019-9-2','2019-9-15',4,4,2'
70617,'2019-10-9','2019-10-27',3,1,0'
70618,'2019-11-2','2019-11-27',4,2,0'
70619,'2019-12-2','2019-12-15',1,1,2'
70620,'2019-1-11','2019-1-18',4,0,2'
70621,'2019-2-13','2019-2-20',3,1,1'
70622,'2019-3-8','2019-3-24',3,2,2'
70623,'2019-4-5','2019-4-28',4,2,1'
70624,'2019-5-2','2019-5-21',4,3,1'
70625,'2019-6-13','2019-6-15',4,2,1'
70626,'2019-7-4','2019-7-16',1,3,2'
70627,'2019-8-12','2019-8-15',4,3,2'
70628,'2019-9-8','2019-9-19',4,2,1'
70629,'2019-10-3','2019-10-19',1,2,0'
70630,'2019-11-7','2019-11-15',4,0,2'
70631,'2019-12-11','2019-12-22',4,1,2'
70632,'2019-1-1','2019-1-15',4,2,2'
70633,'2019-2-1','2019-2-25',1,4,0'
70634,'2019-3-14','2019-3-19',3,1,2'
70635,'2019-4-8','2019-4-17',4,3,1'
70636,'2019-5-2','2019-5-19',3,4,1'
70637,'2019-6-8','2019-6-26',1,4,0'
70638,'2019-7-9','2019-7-15',4,2,0'
70639,'2019-8-11','2019-8-22',1,2,0'
70640,'2019-9-9','2019-9-25',1,1,2'
70641,'2019-10-5','2019-10-27',1,3,2'
70642,'2019-11-13','2019-11-17',1,1,2'
70643,'2019-12-12','2019-12-21',1,2,1'
70644,'2019-1-4','2019-1-25',4,1,1'
70645,'2019-2-5','2019-2-17',1,3,0'
70646,'2019-3-4','2019-3-23',4,2,1'
70647,'2019-4-3','2019-4-19',1,2,0'
70648,'2019-5-12','2019-5-23',2,1,1'
70649,'2019-6-8','2019-6-19',3,1,0'
70650,'2019-7-1','2019-7-18',1,1,1'
70651,'2019-8-13','2019-8-19',1,1,2'
70652,'2019-9-6','2019-9-16',2,0,1'
70653,'2019-10-4','2019-10-18',1,4,1'
70654,'2019-11-2','2019-11-28',3,1,1'
70655,'2019-12-2','2019-12-23',4,4,0'
70656,'2019-1-6','2019-1-19',2,0,1'
70657,'2019-2-11','2019-2-21',4,1,0'
70658,'2019-3-13','2019-3-18',3,3,2'
70659,'2019-4-9','2019-4-27',3,0,1'
70660,'2019-5-1','2019-5-21',2,0,0'
70661,'2019-6-3','2019-6-24',1,2,2'
70662,'2019-7-13','2019-7-21',1,2,0'
70663,'2019-8-8','2019-8-27',2,3,0'
70664,'2019-9-1','2019-9-28',1,4,2'
70665,'2019-10-3','2019-10-21',2,3,0'
70666,'2019-11-11','2019-11-28',2,4,2'
70667,'2019-12-1','2019-12-27',4,0,2'
70668,'2019-1-8','2019-1-18',1,4,2'
70669,'2019-2-4','2019-2-17',1,3,1'
70670,'2019-3-13','2019-3-27',1,3,1'
70671,'2019-4-5','2019-4-18',2,0,1'
70672,'2019-5-13','2019-5-18',2,4,2'
70673,'2019-6-1','2019-6-19',1,3,0'
70674,'2019-7-2','2019-7-21',3,1,1'
70675,'2019-8-3','2019-8-23',1,4,1'
70676,'2019-9-3','2019-9-19',3,3,1'
70677,'2019-10-2','2019-10-19',3,0,2'
70678,'2019-11-6','2019-11-25',1,0,2'
70679,'2019-12-13','2019-12-22',3,2,0'
70680,'2019-1-11','2019-1-22',4,1,2'
70681,'2019-2-6','2019-2-20',3,2,1'
70682,'2019-3-14','2019-3-15',3,3,0'
70683,'2019-4-1','2019-4-26',2,1,1'
70684,'2019-5-3','2019-5-20',4,4,2'
70685,'2019-6-14','2019-6-25',4,4,1'
70686,'2019-7-3','2019-7-20',2,0,2'
70687,'2019-8-1','2019-8-22',4,1,1'
70688,'2019-9-4','2019-9-21',2,1,2'
70689,'2019-10-9','2019-10-27',2,4,2'
70690,'2019-11-1','2019-11-25',4,0,0'
70691,'2019-12-7','2019-12-16',4,4,2'
70692,'2019-1-12','2019-1-22',4,0,1'
70693,'2019-2-5','2019-2-25',1,0,0'
70694,'2019-3-10','2019-3-21',4,2,1'
70695,'2019-4-11','2019-4-24',3,2,0'
70696,'2019-5-7','2019-5-24',3,2,1'
70697,'2019-6-14','2019-6-17',4,1,0'
70698,'2019-7-2','2019-7-26',3,3,2'
70699,'2019-8-14','2019-8-16',2,2,1'
70700,'2019-9-13','2019-9-20',2,1,2'
70701,'2019-10-7','2019-10-15',2,2,2'
70702,'2019-11-10','2019-11-17',1,4,1'
70703,'2019-12-14','2019-12-20',4,2,2'
70704,'2019-1-8','2019-1-15',4,3,2'
70705,'2019-2-13','2019-2-23',1,4,1'
70706,'2019-3-8','2019-3-22',4,1,1'
70707,'2019-4-4','2019-4-21',4,4,2'
70708,'2019-5-7','2019-5-15',2,0,2'
70709,'2019-6-11','2019-6-16',4,0,1'
70710,'2019-7-5','2019-7-23',1,2,2'
70711,'2019-8-1','2019-8-18',2,4,2'
70712,'2019-9-9','2019-9-28',2,2,0'
70713,'2019-10-3','2019-10-17',3,4,2'
