60382,'2019-11-14','2019-11-17',3,3,2'
60383,'2019-12-2','2019-12-18',4,0,2'
60384,'2019-1-5','2019-1-17',1,1,0'
60385,'2019-2-3','2019-2-20',3,2,2'
60386,'2019-3-12','2019-3-19',1,4,2'
60387,'2019-4-10','2019-4-17',2,3,2'
60388,'2019-5-4','2019-5-18',4,2,1'
60389,'2019-6-14','2019-6-15',4,1,1'
60390,'2019-7-11','2019-7-27',1,1,0'
60391,'2019-8-4','2019-8-21',4,1,1'
60392,'2019-9-14','2019-9-16',4,4,0'
60393,'2019-10-11','2019-10-17',4,4,0'
60394,'2019-11-3','2019-11-22',1,4,2'
60395,'2019-12-14','2019-12-20',3,4,0'
60396,'2019-1-2','2019-1-18',3,1,0'
60397,'2019-2-6','2019-2-19',2,4,0'
60398,'2019-3-12','2019-3-18',1,1,1'
60399,'2019-4-7','2019-4-22',4,3,2'
60400,'2019-5-7','2019-5-17',3,4,0'
60401,'2019-6-8','2019-6-18',4,0,1'
60402,'2019-7-1','2019-7-28',2,0,1'
60403,'2019-8-3','2019-8-16',3,3,1'
60404,'2019-9-11','2019-9-22',2,0,1'
60405,'2019-10-1','2019-10-28',2,2,0'
60406,'2019-11-5','2019-11-17',4,0,2'
60407,'2019-12-8','2019-12-21',2,2,1'
60408,'2019-1-5','2019-1-23',1,1,0'
60409,'2019-2-13','2019-2-25',3,4,2'
60410,'2019-3-4','2019-3-20',4,0,0'
60411,'2019-4-2','2019-4-22',3,2,0'
60412,'2019-5-7','2019-5-19',2,3,0'
60413,'2019-6-12','2019-6-21',1,4,1'
60414,'2019-7-4','2019-7-18',1,3,0'
60415,'2019-8-10','2019-8-25',1,1,0'
60416,'2019-9-2','2019-9-27',1,0,2'
60417,'2019-10-5','2019-10-21',1,4,2'
60418,'2019-11-7','2019-11-21',4,4,0'
60419,'2019-12-3','2019-12-20',4,3,2'
60420,'2019-1-8','2019-1-21',1,3,2'
60421,'2019-2-3','2019-2-28',3,1,0'
60422,'2019-3-9','2019-3-27',1,4,1'
60423,'2019-4-3','2019-4-27',4,1,1'
60424,'2019-5-6','2019-5-25',3,4,2'
60425,'2019-6-8','2019-6-20',4,2,1'
60426,'2019-7-4','2019-7-20',3,1,0'
60427,'2019-8-4','2019-8-20',2,0,2'
60428,'2019-9-5','2019-9-27',1,3,1'
60429,'2019-10-8','2019-10-21',1,1,0'
60430,'2019-11-5','2019-11-19',4,3,0'
60431,'2019-12-11','2019-12-24',2,0,2'
60432,'2019-1-5','2019-1-18',1,2,1'
60433,'2019-2-4','2019-2-20',1,4,2'
60434,'2019-3-6','2019-3-22',4,0,1'
60435,'2019-4-12','2019-4-19',2,0,0'
60436,'2019-5-14','2019-5-18',3,0,2'
60437,'2019-6-2','2019-6-28',3,0,1'
60438,'2019-7-11','2019-7-15',1,4,0'
60439,'2019-8-9','2019-8-15',4,4,0'
60440,'2019-9-7','2019-9-19',2,3,1'
60441,'2019-10-1','2019-10-18',2,2,0'
60442,'2019-11-5','2019-11-20',3,3,0'
60443,'2019-12-7','2019-12-17',2,2,2'
60444,'2019-1-13','2019-1-23',2,2,0'
60445,'2019-2-14','2019-2-23',4,2,0'
60446,'2019-3-11','2019-3-23',1,2,1'
60447,'2019-4-14','2019-4-17',1,0,0'
60448,'2019-5-7','2019-5-20',3,2,0'
60449,'2019-6-7','2019-6-16',3,4,1'
60450,'2019-7-13','2019-7-22',3,1,0'
60451,'2019-8-6','2019-8-28',1,3,0'
60452,'2019-9-6','2019-9-17',4,2,0'
60453,'2019-10-7','2019-10-21',2,1,0'
60454,'2019-11-3','2019-11-19',4,4,0'
60455,'2019-12-6','2019-12-25',1,0,0'
60456,'2019-1-14','2019-1-21',2,0,0'
60457,'2019-2-10','2019-2-18',4,3,1'
60458,'2019-3-8','2019-3-15',3,3,0'
60459,'2019-4-3','2019-4-20',3,3,1'
60460,'2019-5-14','2019-5-25',1,3,1'
60461,'2019-6-2','2019-6-15',1,2,0'
60462,'2019-7-10','2019-7-28',3,1,2'
60463,'2019-8-11','2019-8-17',4,3,0'
60464,'2019-9-6','2019-9-18',4,2,1'
60465,'2019-10-13','2019-10-26',3,2,0'
60466,'2019-11-9','2019-11-25',3,1,0'
60467,'2019-12-5','2019-12-16',3,3,1'
60468,'2019-1-1','2019-1-17',4,0,0'
60469,'2019-2-8','2019-2-25',1,3,1'
60470,'2019-3-10','2019-3-20',3,2,0'
60471,'2019-4-3','2019-4-17',3,4,0'
60472,'2019-5-8','2019-5-25',4,4,2'
60473,'2019-6-2','2019-6-28',2,2,2'
60474,'2019-7-10','2019-7-27',2,4,1'
60475,'2019-8-10','2019-8-28',3,3,2'
60476,'2019-9-4','2019-9-22',4,3,0'
60477,'2019-10-12','2019-10-15',1,1,2'
60478,'2019-11-10','2019-11-25',3,3,0'
60479,'2019-12-8','2019-12-25',3,1,1'
60480,'2019-1-12','2019-1-22',1,4,1'
60481,'2019-2-4','2019-2-22',1,1,2'
60482,'2019-3-12','2019-3-25',2,3,2'
60483,'2019-4-3','2019-4-23',4,2,0'
60484,'2019-5-3','2019-5-28',1,4,2'
60485,'2019-6-8','2019-6-21',1,2,0'
60486,'2019-7-12','2019-7-17',1,2,0'
60487,'2019-8-13','2019-8-27',1,4,2'
60488,'2019-9-6','2019-9-19',3,2,1'
60489,'2019-10-8','2019-10-17',3,0,1'
60490,'2019-11-10','2019-11-27',4,0,2'
60491,'2019-12-14','2019-12-23',3,2,2'
60492,'2019-1-11','2019-1-24',1,1,0'
60493,'2019-2-6','2019-2-15',3,4,0'
60494,'2019-3-3','2019-3-15',3,3,2'
60495,'2019-4-8','2019-4-22',4,0,0'
60496,'2019-5-8','2019-5-28',4,1,1'
60497,'2019-6-4','2019-6-23',2,2,0'
60498,'2019-7-12','2019-7-28',2,2,0'
60499,'2019-8-10','2019-8-16',4,4,1'
60500,'2019-9-5','2019-9-15',2,2,0'
60501,'2019-10-14','2019-10-20',3,4,0'
60502,'2019-11-2','2019-11-19',1,3,2'
60503,'2019-12-9','2019-12-18',1,1,0'
60504,'2019-1-13','2019-1-24',3,2,1'
60505,'2019-2-2','2019-2-16',1,3,2'
60506,'2019-3-7','2019-3-23',4,3,0'
60507,'2019-4-14','2019-4-19',3,0,2'
60508,'2019-5-7','2019-5-23',1,2,0'
60509,'2019-6-6','2019-6-27',4,2,0'
60510,'2019-7-6','2019-7-21',4,2,0'
60511,'2019-8-13','2019-8-19',3,1,0'
60512,'2019-9-1','2019-9-20',3,4,1'
60513,'2019-10-13','2019-10-27',2,1,2'
60514,'2019-11-8','2019-11-22',3,4,1'
60515,'2019-12-2','2019-12-20',3,4,2'
60516,'2019-1-11','2019-1-19',2,4,0'
60517,'2019-2-13','2019-2-15',4,2,2'
60518,'2019-3-4','2019-3-28',1,2,0'
60519,'2019-4-3','2019-4-28',2,2,2'
60520,'2019-5-10','2019-5-16',3,3,1'
60521,'2019-6-6','2019-6-28',4,3,0'
60522,'2019-7-9','2019-7-23',3,0,0'
60523,'2019-8-2','2019-8-19',4,1,2'
60524,'2019-9-11','2019-9-21',2,4,2'
60525,'2019-10-13','2019-10-18',4,3,0'
60526,'2019-11-10','2019-11-21',2,3,0'
60527,'2019-12-3','2019-12-16',3,3,2'
60528,'2019-1-2','2019-1-21',2,1,1'
60529,'2019-2-9','2019-2-18',2,2,0'
60530,'2019-3-3','2019-3-17',1,2,2'
60531,'2019-4-2','2019-4-19',1,4,1'
60532,'2019-5-9','2019-5-17',2,0,1'
60533,'2019-6-4','2019-6-17',4,2,0'
60534,'2019-7-1','2019-7-17',1,0,2'
60535,'2019-8-7','2019-8-15',3,0,1'
60536,'2019-9-7','2019-9-22',4,3,1'
60537,'2019-10-8','2019-10-19',1,4,0'
60538,'2019-11-6','2019-11-18',3,4,0'
60539,'2019-12-11','2019-12-21',3,0,0'
60540,'2019-1-13','2019-1-26',4,0,1'
60541,'2019-2-13','2019-2-27',2,4,0'
60542,'2019-3-9','2019-3-19',1,0,0'
60543,'2019-4-4','2019-4-28',1,0,1'
60544,'2019-5-4','2019-5-19',2,4,2'
60545,'2019-6-2','2019-6-25',1,0,0'
60546,'2019-7-8','2019-7-18',1,2,1'
60547,'2019-8-10','2019-8-19',4,2,2'
60548,'2019-9-5','2019-9-18',2,4,1'
60549,'2019-10-4','2019-10-20',4,3,1'
60550,'2019-11-14','2019-11-26',1,2,1'
60551,'2019-12-13','2019-12-15',2,2,1'
60552,'2019-1-10','2019-1-18',4,0,0'
60553,'2019-2-3','2019-2-25',1,0,0'
60554,'2019-3-4','2019-3-21',4,0,1'
60555,'2019-4-2','2019-4-22',4,1,2'
60556,'2019-5-11','2019-5-25',3,2,0'
60557,'2019-6-3','2019-6-16',4,0,1'
60558,'2019-7-9','2019-7-18',2,1,1'
60559,'2019-8-7','2019-8-25',2,3,2'
60560,'2019-9-9','2019-9-18',2,4,1'
60561,'2019-10-11','2019-10-19',3,2,1'
60562,'2019-11-10','2019-11-26',4,2,0'
60563,'2019-12-10','2019-12-18',3,3,2'
60564,'2019-1-13','2019-1-24',4,2,0'
60565,'2019-2-14','2019-2-28',4,2,1'
60566,'2019-3-11','2019-3-21',4,3,0'
60567,'2019-4-7','2019-4-20',2,3,0'
60568,'2019-5-8','2019-5-25',1,3,0'
60569,'2019-6-5','2019-6-22',2,3,0'
60570,'2019-7-6','2019-7-16',1,0,0'
60571,'2019-8-2','2019-8-24',3,2,1'
60572,'2019-9-8','2019-9-22',3,0,0'
60573,'2019-10-11','2019-10-22',4,3,2'
60574,'2019-11-4','2019-11-22',3,0,1'
60575,'2019-12-14','2019-12-19',3,2,2'
60576,'2019-1-12','2019-1-18',4,4,1'
60577,'2019-2-1','2019-2-25',3,3,0'
60578,'2019-3-4','2019-3-21',3,0,0'
60579,'2019-4-14','2019-4-27',4,3,2'
60580,'2019-5-3','2019-5-15',3,4,1'
60581,'2019-6-5','2019-6-27',4,3,2'
60582,'2019-7-3','2019-7-16',4,2,0'
60583,'2019-8-9','2019-8-24',3,0,2'
60584,'2019-9-11','2019-9-20',1,1,2'
60585,'2019-10-9','2019-10-24',4,2,2'
60586,'2019-11-8','2019-11-15',3,3,2'
60587,'2019-12-1','2019-12-24',2,2,1'
60588,'2019-1-9','2019-1-17',1,4,2'
60589,'2019-2-2','2019-2-20',1,0,0'
60590,'2019-3-13','2019-3-24',2,2,0'
60591,'2019-4-2','2019-4-25',2,0,0'
60592,'2019-5-9','2019-5-17',2,3,2'
60593,'2019-6-6','2019-6-26',2,3,1'
60594,'2019-7-11','2019-7-17',2,1,0'
60595,'2019-8-13','2019-8-18',3,1,1'
60596,'2019-9-9','2019-9-26',4,1,2'
60597,'2019-10-10','2019-10-26',3,0,1'
60598,'2019-11-13','2019-11-18',1,1,2'
60599,'2019-12-9','2019-12-18',4,2,1'
60600,'2019-1-5','2019-1-17',1,2,1'
60601,'2019-2-4','2019-2-18',1,4,1'
60602,'2019-3-5','2019-3-19',2,2,0'
60603,'2019-4-5','2019-4-23',3,4,2'
60604,'2019-5-5','2019-5-24',3,4,2'
60605,'2019-6-7','2019-6-19',1,3,0'
60606,'2019-7-10','2019-7-20',3,2,1'
60607,'2019-8-12','2019-8-24',4,0,1'
60608,'2019-9-14','2019-9-19',3,4,1'
60609,'2019-10-1','2019-10-22',2,4,0'
60610,'2019-11-7','2019-11-17',3,0,0'
60611,'2019-12-2','2019-12-28',2,1,2'
60612,'2019-1-7','2019-1-25',1,4,0'
60613,'2019-2-9','2019-2-17',2,2,1'
60614,'2019-3-10','2019-3-22',2,1,1'
60615,'2019-4-11','2019-4-23',4,1,2'
60616,'2019-5-7','2019-5-18',3,0,1'
60617,'2019-6-13','2019-6-23',2,4,0'
60618,'2019-7-14','2019-7-23',2,3,2'
60619,'2019-8-5','2019-8-19',2,0,2'
60620,'2019-9-14','2019-9-26',4,1,2'
60621,'2019-10-11','2019-10-21',1,1,2'
60622,'2019-11-10','2019-11-28',2,1,1'
60623,'2019-12-11','2019-12-17',3,4,0'
60624,'2019-1-11','2019-1-21',1,3,0'
60625,'2019-2-12','2019-2-22',4,0,0'
60626,'2019-3-5','2019-3-24',4,0,0'
60627,'2019-4-14','2019-4-25',1,3,1'
60628,'2019-5-5','2019-5-20',4,1,0'
60629,'2019-6-4','2019-6-19',4,4,2'
60630,'2019-7-8','2019-7-28',3,0,0'
60631,'2019-8-1','2019-8-27',3,2,2'
60632,'2019-9-2','2019-9-18',1,4,1'
60633,'2019-10-2','2019-10-25',4,0,1'
60634,'2019-11-12','2019-11-22',3,2,2'
60635,'2019-12-5','2019-12-27',2,1,2'
60636,'2019-1-8','2019-1-18',1,2,0'
60637,'2019-2-7','2019-2-19',4,2,0'
60638,'2019-3-3','2019-3-24',3,0,0'
60639,'2019-4-6','2019-4-22',2,0,2'
60640,'2019-5-5','2019-5-23',4,4,2'
60641,'2019-6-9','2019-6-25',2,0,2'
60642,'2019-7-12','2019-7-22',4,2,0'
60643,'2019-8-10','2019-8-15',4,0,0'
60644,'2019-9-6','2019-9-16',2,2,2'
60645,'2019-10-3','2019-10-16',3,2,0'
60646,'2019-11-6','2019-11-28',3,4,0'
60647,'2019-12-1','2019-12-26',1,3,1'
60648,'2019-1-2','2019-1-15',1,0,0'
60649,'2019-2-3','2019-2-27',1,2,1'
60650,'2019-3-10','2019-3-17',1,2,2'
60651,'2019-4-13','2019-4-28',3,0,2'
60652,'2019-5-7','2019-5-15',2,1,1'
60653,'2019-6-11','2019-6-19',1,3,1'
60654,'2019-7-12','2019-7-24',4,2,0'
60655,'2019-8-3','2019-8-21',2,3,0'
60656,'2019-9-14','2019-9-18',1,2,1'
60657,'2019-10-5','2019-10-16',3,0,2'
60658,'2019-11-3','2019-11-28',3,1,2'
60659,'2019-12-14','2019-12-28',2,2,2'
60660,'2019-1-9','2019-1-16',3,0,0'
60661,'2019-2-2','2019-2-18',2,0,1'
60662,'2019-3-14','2019-3-24',1,4,1'
60663,'2019-4-13','2019-4-23',4,1,1'
60664,'2019-5-13','2019-5-15',4,4,2'
60665,'2019-6-4','2019-6-19',4,0,0'
60666,'2019-7-2','2019-7-25',4,4,1'
60667,'2019-8-11','2019-8-19',4,2,1'
60668,'2019-9-12','2019-9-27',1,0,2'
60669,'2019-10-3','2019-10-19',2,0,2'
60670,'2019-11-13','2019-11-27',4,2,0'
60671,'2019-12-11','2019-12-25',2,2,2'
60672,'2019-1-1','2019-1-16',4,4,0'
60673,'2019-2-3','2019-2-27',3,0,1'
60674,'2019-3-2','2019-3-27',1,0,1'
60675,'2019-4-10','2019-4-24',1,4,0'
60676,'2019-5-3','2019-5-21',2,0,1'
60677,'2019-6-8','2019-6-27',2,0,0'
60678,'2019-7-1','2019-7-26',3,3,1'
60679,'2019-8-13','2019-8-17',4,3,1'
60680,'2019-9-7','2019-9-16',3,4,0'
60681,'2019-10-13','2019-10-27',3,4,0'
60682,'2019-11-9','2019-11-23',4,1,1'
60683,'2019-12-9','2019-12-28',3,4,2'
60684,'2019-1-8','2019-1-25',3,0,2'
60685,'2019-2-10','2019-2-15',1,1,0'
60686,'2019-3-14','2019-3-22',2,0,2'
60687,'2019-4-2','2019-4-22',2,3,2'
60688,'2019-5-3','2019-5-24',1,1,1'
60689,'2019-6-4','2019-6-16',2,0,0'
60690,'2019-7-9','2019-7-21',1,3,2'
60691,'2019-8-7','2019-8-19',3,4,2'
